market_ticker,return_1h,return_6h,return_24h,trend_slope_24h,max_drawdown_24h,volatility_24h,vol_regime_shift,high_low_range_24h,candle_count
KXSOCCERTRANSFER-26-MROG,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,9
KXNBASPREAD-26FEB05CHAHOU-HOU15,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05LINWUALR-UALR5,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ACUVU-UVU28,,,,,,,,,0
KXNBAALLSTARS-26SDC-GANT,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4
KXNCAAMBTOTAL-26FEB05DENNDSU-154,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-164,,,,,,,,,0
KXNHLSPREAD-26FEB05FLATB-TB1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-139,,,,,,,,,0
KXNBA3PT-26FEB05PHILAL-LALLDONCIC77-6,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL16,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-157,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-154,,,,,,,,,0
KXNBAALLSTARS-263PT-JMUR,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-140,,,,,,,,,0
KXNHLTOTAL-26FEB05PITBUF-5,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-238,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05WIUTNTC-TNTC11,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL19,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-HAMP8,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL13,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-157,,,,,,,,,0
KXNHLSPREAD-26FEB05FLATB-TB2,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-SASVWEMBANYAMA1-30,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05NEOMUND-161,,,,,,,,,0
KXNBAAST-26FEB05PHILAL-LALLDONCIC77-12,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHALBALL1-20,,,,,,,,,0
KXNHLTOTAL-26FEB05FLATB-3,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05LINWUALR-164,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05WIUTNTC-139,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-143,,,,,,,,,0
KXNBATOTAL-26FEB05CHITOR-220,,,,,,,,,0
KXSOCCERTRANSFER-26-MGUE,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,5
KXNBAALLSTARS-26-LBAL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7
KXNCAAMBTOTAL-26FEB05USIUTM-148,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-151,,,,,,,,,0
KXNHLTOTAL-26FEB05NSHWSH-5,,,,,,,,,0
KXNHLSPREAD-26FEB05FLATB-FLA1,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUATHOMPSON1-10,,,,,,,,,0
KXNHLSPREAD-26FEB05PITBUF-BUF1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-163,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-148,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL22,,,,,,,,,0
KXNHLSPREAD-26FEB05NSHWSH-NSH1,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-231,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-160,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05WIUTNTC-127,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-145,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-172,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-133,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-166,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-228,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-ELON10,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-127,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-HAMP5,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM7,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-HAMP14,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-ELON4,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUKDURANT7-35,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-ELON13,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU8,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHAKKNUEPPEL7-25,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-TBJGUENTZEL59,,,,,,,,,0
KXNBASPREAD-26FEB05UTAATL-ATL25,,,,,,,,,0
KXNHLSPREAD-26FEB05NSHWSH-NSH2,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05DENNDSU-175,,,,,,,,,0
KXNHLSPREAD-26FEB05FLATB-FLA2,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU23,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU20,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05LINWUALR-UALR11,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-ELON7,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-158,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-130,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU17,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05CITSAM-136,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU26,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM19,,,,,,,,,0
KXNBA2D-26FEB05SASDAL-DALCFLAGG32,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASVWEMBANYAMA1-4,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-152,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-ELON1,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-155,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-149,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-DEN1,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASDFOX4-1,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-DEN4,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASDFOX4-6,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASDFOX4-2,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ACUVU-UVU10,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU11,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-ELON16,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05NEOMUND-UND13,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05DENNDSU-NDSU14,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05OSUMD-MD5,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-HAMP11,,,,,,,,,0
KXNBABLK-26FEB05SASDAL-SASVWEMBANYAMA1-3,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM13,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-161,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-SASSCASTLE5-10,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05OSUMD-MD8,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ELONHAMP-HAMP2,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05USIUTM-USI1,,,,,,,,,0
KXNBATOTAL-26FEB05UTAATL-225,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-NSHEHAULA56,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM22,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM25,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUATHOMPSON1-15,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHALBALL1-25,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-UTALMARKKANEN23-25,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-HOUATHOMPSON1-6,,,,,,,,,0
KXNBAREB-26FEB05CHITOR-TORSBARNES4-9,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-CHAKKNUEPPEL7-4,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASVWEMBANYAMA1-3,,,,,,,,,0
KXNCAAMBTOTAL-26FEB05ACUVU-146,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUKDURANT7-30,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM1,,,,,,,,,0
KXNBAALLSTARS-26-JRAN,0.0,0.0,0.0,-0.0,0.0,0.0,1.0,0.0,7
KXNBAREB-26FEB05CHAHOU-HOUATHOMPSON1-6,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05NEOMUND-UND16,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-CIT2,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUATHOMPSON1-7,,,,,,,,,0
KXNBABLK-26FEB05SASDAL-SASVWEMBANYAMA1-2,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05MORESEMO-MORE7,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ACUVU-AC2,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ACUVU-UVU4,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-NSHROREILLY90,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-WSHAOVECHKIN8,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLDDANIELS5-15,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-OTTCGIROUX28,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLCMCCOLLUM3-10,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLCMCCOLLUM3-15,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFATUCH89,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-FLASREINHART13,,,,,,,,,0
KXNBA3PT-26FEB05CHITOR-TORSBARNES4-3,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-NSHFFORSBERG9,,,,,,,,,0
KXNBABLK-26FEB05SASDAL-DALCFLAGG32-1,,,,,,,,,0
KXNBABLK-26FEB05SASDAL-DALCFLAGG32-2,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLCMCCOLLUM3-20,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLNALEXANDERWALKER7-20,,,,,,,,,0
KXNBAREB-26FEB05CHITOR-TORSBARNES4-8,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05ACUVU-UVU1,,,,,,,,,0
KXNBAPTS-26FEB05CHITOR-TORSBARNES4-25,,,,,,,,,0
KXCS2MAP-26FEB01NRGMOUZ-2-NRG,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLCMCCOLLUM3-25,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLJJOHNSON1-25,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05USIUTM-USI4,,,,,,,,,0
KXNBA2D-26FEB05UTAATL-ATLJJOHNSON1,,,,,,,,,0
KXNCAAMBSPREAD-26FEB05CITSAM-SAM28,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-WSHJSOURDIF34,,,,,,,,,0
KXSSHIELDMATCH-26FEB04REDBLU-BLU,0.142857,-0.550562,-0.550562,-10.5,0.606742,0.201394,1.0,0.785863,7
KXNHLGOAL-26FEB05OTTPHI-OTTDBATHERSON19,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASSCASTLE5-4,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASDFOX4-8,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHAKKNUEPPEL7-6,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-FLASBENNETT9,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-UTALMARKKANEN23-30,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-OTTSPINTO12,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-SASDFOX4-20,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-TBDRADDYSH43,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-FLACVERHAEGHE23,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-PITBRUST17,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFJDOAN91,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFATUCH89,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-PHITZEGRAS46,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-PHIBBRINK10,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJTMEIER28,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJOPALAT18,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJCBROWN16,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-WSHEFRANK53,,,,,,,,,0
KXNBASTL-26FEB05CHAHOU-CHALBALL1-2,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHAMBRIDGES0-25,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-SASDFOX4-30,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-PITSCROSBY87,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUATHOMPSON1-20,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLNALEXANDERWALKER7-25,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASVWEMBANYAMA1-14,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUKDURANT7-6,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUASENGUN28-10,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-CHALBALL1-6,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-TBNKUCHEROV86,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJJBRATT63,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLDDANIELS5-10,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASDFOX4-5,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-WSHRLEONARD9,,,,,,,,,0
KXNBAPTS-26FEB05CHITOR-TORSBARNES4-15,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-TBOBJORKSTRAND22,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-PHIOTIPPETT74,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUKDURANT7-10,,,,,,,,,0
KXNBASTL-26FEB05CHAHOU-HOUATHOMPSON1-3,,,,,,,,,0
KXNBAREB-26FEB05CHITOR-TORSBARNES4-10,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-DALCFLAGG32-4,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-PITAMANTHA39,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFRDAHLIN26,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFNOSTLUND86,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFJQUINN22,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHAMBRIDGES0-8,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASVWEMBANYAMA1-16,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASSCASTLE5-2,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASSCASTLE5-6,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHAKKNUEPPEL7-3,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-TBGGONCALVES93,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-TBDJAMES17,,,,,,,,,0
KXNBAPTS-26FEB05CHITOR-TORSBARNES4-20,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUASENGUN28-12,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLJJOHNSON1-20,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-HOUASENGUN28-6,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHAKKNUEPPEL7-4,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-SASDFOX4-25,,,,,,,,,0
KXCS2MAP-26FEB01NRGMOUZ-2-MOUZ,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASDFOX4-4,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-PHITKONECNY11,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJDMERCER91,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-PHIMMICHKOV39,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-OTTDCOZENS24,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYISHOLMSTROM10,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYIALEE27,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJAGRITSYUK81,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-NSHRJOSI59,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUASENGUN28-20,,,,,,,,,0
KXCS2MAP-26FEB01NRGMOUZ-1-MOUZ,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-DALCFLAGG32-10,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHALBALL1-6,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFTTHOMPSON72,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUASENGUN28-25,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-SASVWEMBANYAMA1-20,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHAKKNUEPPEL7-20,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-FLAALUNDELL15,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHAMBRIDGES0-15,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-HOUATHOMPSON1-8,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASVWEMBANYAMA1-12,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASVWEMBANYAMA1-10,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-DALCFLAGG32-8,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-DALCFLAGG32-6,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASSCASTLE5-8,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASSCASTLE5-1,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUKDURANT7-4,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUATHOMPSON1-8,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUASENGUN28-8,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHAMBRIDGES0-6,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHALBALL1-4,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-HOUASENGUN28-8,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-CHAMBRIDGES0-4,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-HOUKDURANT7-5,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-HOUKDURANT7-4,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHAMBRIDGES0-4,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHAMBRIDGES0-3,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-CHAKKNUEPPEL7-8,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-CHALBALL1-30,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-PITBKINDEL81,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-PITEMALKIN71,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFRMCLEOD71,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-PHICDVORAK22,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYIEHEINEMAN51,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-PITSCROSBY87,,,,,,,,,0
KXNBAPTS-26FEB05SASDAL-DALCFLAGG32-35,,,,,,,,,0
KXCS2MAP-26FEB01NRGMOUZ-1-NRG,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-PITAMANTHA39,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-FLAUBALINSKIS26,,,,,,,,,0
KXNHLGOAL-26FEB05FLATB-FLAGFORSLING42,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFIROSEN63,,,,,,,,,0
KXNHLGOAL-26FEB05PITBUF-BUFBBYRAM4,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-OTTTCHABOT72,,,,,,,,,0
KXNHLGOAL-26FEB05OTTPHI-OTTJSPENCE10,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYITDEANGELO77,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYIMTSYPLAKOV7,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYIMSCHAEFER48,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYIJDROUIN29,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NYICRITCHIE64,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJSNEMEC17,,,,,,,,,0
KXNHLGOAL-26FEB05NYINJ-NJDHAMILTON7,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-NSHNBLANKENBURG37,,,,,,,,,0
KXNHLGOAL-26FEB05NSHWSH-NSHMWOOD71,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-NSHSSTAMKOS91,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-WSHDSTROME17,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-WSHAOVECHKIN8,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFRMCLEOD71,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-NSHJMARCHESSAULT81,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFJQUINN22,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-PITEKARLSSON65,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-NSHFFORSBERG9,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFJDOAN91,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-PITBRUST17,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-WSHJCHYCHRUN6,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFRDAHLIN26,,,,,,,,,0
KXNBAAST-26FEB05UTAATL-ATLNALEXANDERWALKER7-8,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-WSHJCARLSON74,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-NSHRJOSI59,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-NSHROREILLY90,,,,,,,,,0
KXNBABLK-26FEB05SASDAL-SASVWEMBANYAMA1-4,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-WSHEFRANK53,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-PITEMALKIN71,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFBBYRAM4,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05PITBUF-BUFNOSTLUND86,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASDFOX4-4,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASDFOX4-3,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHALBALL1-5,,,,,,,,,0
KXNBAAST-26FEB05CHAHOU-CHALBALL1-8,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHALBALL1-5,,,,,,,,,0
KXNBAPTS-26FEB05CHAHOU-HOUASENGUN28-30,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASDFOX4-10,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHAKKNUEPPEL7-5,,,,,,,,,0
KXNBA3PT-26FEB05UTAATL-ATLJJOHNSON1-4,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASSCASTLE5-7,,,,,,,,,0
KXNBAREB-26FEB05UTAATL-ATLNALEXANDERWALKER7-4,,,,,,,,,0
KXNBAAST-26FEB05UTAATL-UTALMARKKANEN23-4,,,,,,,,,0
KXNBA3PT-26FEB05UTAATL-ATLNALEXANDERWALKER7-4,,,,,,,,,0
KXNBA3PT-26FEB05CHITOR-TORSBARNES4-1,,,,,,,,,0
KXNHLFIRSTGOAL-26FEB05NSHWSH-WSHTWILSON43,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-CHALBALL1-8,,,,,,,,,0
KXNBA3PT-26FEB05UTAATL-ATLJJOHNSON1-2,,,,,,,,,0
KXNBA2D-26FEB05SASDAL-SASSCASTLE5,,,,,,,,,0
KXNBAPTS-26FEB05UTAATL-ATLDDANIELS5-20,,,,,,,,,0
KXNBA3PT-26FEB05UTAATL-ATLNALEXANDERWALKER7-3,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-SASSCASTLE5-3,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUATHOMPSON1-10,,,,,,,,,0
KXNBAREB-26FEB05CHAHOU-HOUASENGUN28-9,,,,,,,,,0
KXNBA2D-26FEB05CHITOR-TORSBARNES4,,,,,,,,,0
KXNBA3PT-26FEB05CHAHOU-CHAMBRIDGES0-2,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-DALCFLAGG32-12,,,,,,,,,0
KXNBA3PT-26FEB05UTAATL-ATLCMCCOLLUM3-3,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASVWEMBANYAMA1-11,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-SASSCASTLE5-6,,,,,,,,,0
KXNBAREB-26FEB05SASDAL-DALCFLAGG32-4,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASVWEMBANYAMA1-6,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASSCASTLE5-10,,,,,,,,,0
KXNBAAST-26FEB05SASDAL-SASDFOX4-4,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-DALCFLAGG32-5,,,,,,,,,0
KXNBA3PT-26FEB05SASDAL-DALCFLAGG32-3,,,,,,,,,0
KXNBASTL-26FEB05CHAHOU-CHAMBRIDGES0-3,,,,,,,,,0
KXNBASTL-26FEB05CHAHOU-CHAKKNUEPPEL7-3,,,,,,,,,0
